Time,Data_Collected_KB,Current_Node,Attempt_Count,Success_Flag,Skipped_Flag,Node_File,Strategy,Num_Nodes
440.74648496131465,316.2271003839917,25,2,1,0,data37,lya,100
510.7527363197149,316.2271003839917,27,2,0,1,data37,lya,100
520.8094419325942,340.6748386646246,28,1,1,0,data37,lya,100
530.8362191201558,352.2958149935176,29,1,1,0,data37,lya,100
540.8609289622772,362.7287523069055,30,1,1,0,data37,lya,100
550.8868561871438,375.45358643696767,31,1,1,0,data37,lya,100
560.9150797703867,388.38977837101714,32,1,1,0,data37,lya,100
620.9332729326783,393.4320894383601,34,1,1,0,data37,lya,100
640.9677108381029,410.5622187725301,35,2,1,0,data37,lya,100
650.9951535041404,422.8557915643303,36,1,1,0,data37,lya,100
661.0356388481543,441.7399065864583,37,1,1,0,data37,lya,100
671.0661566210659,456.50168803067305,38,1,1,0,data37,lya,100
681.1040595459657,474.09516031926194,39,1,1,0,data37,lya,100
691.1328694556339,487.13815125885276,40,1,1,0,data37,lya,100
701.1688776957858,504.3282642459611,41,1,1,0,data37,lya,100
771.1746773854813,504.3282642459611,43,2,0,1,data37,lya,100
781.2105805125576,518.7922918701555,44,1,1,0,data37,lya,100
791.2384537006579,531.3612054413899,45,1,1,0,data37,lya,100
801.2883252943682,554.3261144126872,46,1,1,0,data37,lya,100
811.3182248715516,567.156406417637,47,1,1,0,data37,lya,100
871.3477586701445,579.2650218478162,49,1,1,0,data37,lya,100
891.3806520845585,593.586434936225,50,2,1,0,data37,lya,100
901.4083338493342,604.618909847862,51,1,1,0,data37,lya,100
971.41952268316,604.618909847862,53,2,0,1,data37,lya,100
981.4510702728501,619.0415427982433,54,1,1,0,data37,lya,100
1002.2182913709136,999.9035589686629,55,2,1,0,data37,lya,100
1022.2501667207657,1013.306783579589,56,2,1,0,data37,lya,100
1032.284410785409,1027.2837010522012,57,1,1,0,data37,lya,100
1042.325115205989,1043.6390097959124,58,1,1,0,data37,lya,100
1062.3908119367488,1069.8630428259653,59,2,1,0,data37,lya,100
1072.4135921294346,1080.925033274171,60,1,1,0,data37,lya,100
1082.4703565060445,1105.5431553348974,61,1,1,0,data37,lya,100
1152.510250231363,1121.6880074960495,63,2,1,0,data37,lya,100
1162.5408563334124,1134.9910760301586,64,1,1,0,data37,lya,100
1213.271776026024,1499.249195086966,65,5,1,0,data37,lya,100
1223.3108355387126,1517.744656996266,66,1,1,0,data37,lya,100
1283.3464534129164,1530.3384163271485,68,1,1,0,data37,lya,100
1293.3579835224427,1535.3384163271485,69,1,1,0,data37,lya,100
1303.3875029620135,1548.2381790040108,70,1,1,0,data37,lya,100
1313.423585429287,1563.934199558795,71,1,1,0,data37,lya,100
1383.4659554280893,1582.7138759677532,73,2,1,0,data37,lya,100
1393.5179198406558,1607.3815891149031,74,1,1,0,data37,lya,100
1463.557424598341,1625.2204309536912,76,2,1,0,data37,lya,100
1473.5906854062857,1640.961339610587,77,1,1,0,data37,lya,100
1483.6395388754647,1661.823518522548,78,1,1,0,data37,lya,100
1494.3994429799252,2040.1402815394647,79,1,1,0,data37,lya,100
1504.4384152720484,2058.885809924286,80,1,1,0,data37,lya,100
1524.4899537051754,2082.930594069387,81,2,1,0,data37,lya,100
1534.5251558720793,2099.065515575484,82,1,1,0,data37,lya,100
1554.5583665611446,2112.7107042646453,83,2,1,0,data37,lya,100
1624.5627598570427,2112.7107042646453,85,2,0,1,data37,lya,100
1644.5673627617805,2112.7107042646453,86,2,0,1,data37,lya,100
1664.5723765484956,2112.7107042646453,87,2,0,1,data37,lya,100
1674.6010192967778,2124.365830128062,88,1,1,0,data37,lya,100
1694.603916672198,2124.365830128062,89,2,0,1,data37,lya,100
1714.607195342212,2124.365830128062,90,2,0,1,data37,lya,100
1724.6266379974331,2133.0289186205005,91,1,1,0,data37,lya,100
1744.629374575159,2133.0289186205005,92,2,0,1,data37,lya,100
1764.632437170198,2133.0289186205005,93,2,0,1,data37,lya,100
1774.6870505202396,2154.179975388722,94,1,1,0,data37,lya,100
1784.7069271312364,2162.7238535777346,95,1,1,0,data37,lya,100
1804.7072683728884,2162.7238535777346,96,2,0,1,data37,lya,100
1824.7305179605742,2172.817851901547,97,2,1,0,data37,lya,100
1834.7511866565878,2181.626697645805,98,1,1,0,data37,lya,100
1844.774314528022,2192.5034410075496,99,1,1,0,data37,lya,100
10.03935110786799,16.68199381893126,0,1,1,0,data38,baseline,100
20.07095408345024,31.935142873507093,1,1,1,0,data38,baseline,100
40.103381292509546,45.84785798898697,2,2,1,0,data38,baseline,100
50.13333437641984,58.471571246984595,3,1,1,0,data38,baseline,100
100.16355649794058,70.42470436756253,4,5,1,0,data38,baseline,100
120.18634285677571,81.35709888276241,5,2,1,0,data38,baseline,100
130.19872563793487,86.35709888276241,6,1,1,0,data38,baseline,100
140.227006291783,100.01700712354805,7,1,1,0,data38,baseline,100
210.27298756263818,120.49865607125349,8,7,1,0,data38,baseline,100
340.30396842029154,133.8216009508993,9,13,1,0,data38,baseline,100
350.34129287731656,151.9971637054092,10,1,1,0,data38,baseline,100
370.3626579428587,161.5961593552068,11,2,1,0,data38,baseline,100
600.3945571327065,172.84235013986842,13,3,1,0,data38,baseline,100
660.4170465665882,182.71485079126762,14,6,1,0,data38,baseline,100
700.4376399870356,191.79965273459237,15,4,1,0,data38,baseline,100
730.4801035885873,209.04852292703603,16,3,1,0,data38,baseline,100
750.5284375563647,232.94314464646584,17,2,1,0,data38,baseline,100
780.5528319128224,244.60842777168327,18,3,1,0,data38,baseline,100
800.5749829881398,251.14933649043175,19,2,1,0,data38,baseline,100
830.614379412406,269.43332314625167,20,3,1,0,data38,baseline,100
850.6316688969306,277.2538190493815,21,2,1,0,data38,baseline,100
880.6628549766256,286.3374909421094,22,3,1,0,data38,baseline,100
920.7035380754769,303.81246921306786,23,4,1,0,data38,baseline,100
930.7344201159455,317.98592114030004,24,1,1,0,data38,baseline,100
990.7610860834892,329.55004526363746,25,6,1,0,data38,baseline,100
1041.2813968251176,586.1864372528203,26,5,1,0,data38,baseline,100
1251.3347179409413,610.6341755334532,28,1,1,0,data38,baseline,100
1291.363086815129,622.2551518623462,29,4,1,0,data38,baseline,100
1321.3867672414628,632.6880891757341,30,3,1,0,data38,baseline,100
1351.418082682263,645.4129233057963,31,3,1,0,data38,baseline,100
1361.4445797449466,658.3491152398458,32,1,1,0,data38,baseline,100
1442.250586972969,1059.3208359657037,33,8,1,0,data38,baseline,100
1452.264051102353,1064.3631470330467,34,1,1,0,data38,baseline,100
1472.301689868532,1081.4932763672168,35,2,1,0,data38,baseline,100
1492.330336526556,1093.786849159017,36,2,1,0,data38,baseline,100
1532.3709324709928,1112.670964181145,37,4,1,0,data38,baseline,100
1562.4057405988208,1127.43274562536,38,3,1,0,data38,baseline,100
1572.4416044924692,1145.0262179139488,39,1,1,0,data38,baseline,100
1662.4689129529422,1158.0692088535397,40,9,1,0,data38,baseline,100
1672.5041629653415,1175.2593218406482,41,1,1,0,data38,baseline,100
1773.24287358107,1542.6260936189447,42,10,1,0,data38,baseline,100
1983.2770623876463,1557.090121243139,44,1,1,0,data38,baseline,100
2003.3032968899504,1569.6590348143734,45,2,1,0,data38,baseline,100
2013.3500688479185,1592.6239437856707,46,1,1,0,data38,baseline,100
2033.377620790634,1605.4542357906205,47,2,1,0,data38,baseline,100
2083.4043111760925,1616.7907747841014,48,5,1,0,data38,baseline,100
2103.4293572988636,1628.8993902142806,49,2,1,0,data38,baseline,100
2133.460475930488,1643.2208033026895,50,3,1,0,data38,baseline,100
2143.4846805709813,1654.2532782143264,51,1,1,0,data38,baseline,100
2184.1867401534273,2005.205703581656,52,4,1,0,data38,baseline,100
2274.2222522272855,2020.9917128571415,53,9,1,0,data38,baseline,100
2304.2523065649975,2035.4143458075227,54,3,1,0,data38,baseline,100
2355.016546665919,2416.2763619779425,55,5,1,0,data38,baseline,100
2375.0447066073143,2429.6795865888685,56,2,1,0,data38,baseline,100
2415.0730469861055,2443.6565040614805,57,4,1,0,data38,baseline,100
2465.1092787317375,2460.0118128051918,58,5,1,0,data38,baseline,100
2475.1653448245643,2486.2358458352446,59,1,1,0,data38,baseline,100
2495.191673440242,2497.29783628345,60,2,1,0,data38,baseline,100
10.03935110786799,16.68199381893126,0,1,1,0,data38,lya,100
20.07095408345024,31.935142873507093,1,1,1,0,data38,lya,100
40.103381292509546,45.84785798898697,2,2,1,0,data38,lya,100
50.13333437641984,58.471571246984595,3,1,1,0,data38,lya,100
70.16355649794056,70.42470436756253,4,2,1,0,data38,lya,100
80.1863428567757,81.35709888276241,5,1,1,0,data38,lya,100
110.19872563793487,86.35709888276241,6,3,1,0,data38,lya,100
130.22700629178303,100.01700712354805,7,2,1,0,data38,lya,100
150.2729875626382,120.49865607125349,8,2,1,0,data38,lya,100
210.31464698755727,138.67421882576338,10,1,1,0,data38,lya,100
220.33601205309935,148.27321447556096,11,1,1,0,data38,lya,100
280.3679112429471,159.51940526022258,13,1,1,0,data38,lya,100
310.3904006768288,169.3919059116218,14,3,1,0,data38,lya,100
320.41099409727616,178.47670785494654,15,1,1,0,data38,lya,100
330.45345769882795,195.7255780473902,16,1,1,0,data38,lya,100
340.50179166660536,219.62019976682,17,1,1,0,data38,lya,100
350.526186023063,231.28548289203744,18,1,1,0,data38,lya,100
360.54833709838044,237.82639161078592,19,1,1,0,data38,lya,100
370.5877335226467,256.11037826660584,20,1,1,0,data38,lya,100
380.6050230071713,263.93087416973566,21,1,1,0,data38,lya,100
390.63620908686636,273.0145460624636,22,1,1,0,data38,lya,100
400.6768921857177,290.4895243334221,23,1,1,0,data38,lya,100
420.7077742261863,304.66297626065426,24,2,1,0,data38,lya,100
440.73444019373005,316.2271003839917,25,2,1,0,data38,lya,100
510.7437016442027,316.2271003839917,27,2,0,1,data38,lya,100
520.7947992672039,340.6748386646246,28,1,1,0,data38,lya,100
530.8231681413914,352.2958149935176,29,1,1,0,data38,lya,100
540.8468485677254,362.7287523069055,30,1,1,0,data38,lya,100
550.8781640085256,375.45358643696767,31,1,1,0,data38,lya,100
560.9046610712091,388.38977837101714,32,1,1,0,data38,lya,100
620.9221889871643,393.4320894383601,34,1,1,0,data38,lya,100
640.9598277533435,410.5622187725301,35,2,1,0,data38,lya,100
650.9884744113673,422.8557915643303,36,1,1,0,data38,lya,100
661.0290703558039,441.7399065864583,37,1,1,0,data38,lya,100
671.0638784836319,456.50168803067305,38,1,1,0,data38,lya,100
681.0997423772803,474.09516031926194,39,1,1,0,data38,lya,100
691.1270508377534,487.13815125885276,40,1,1,0,data38,lya,100
701.1623008501525,504.3282642459611,41,1,1,0,data38,lya,100
771.1666288551456,504.3282642459611,43,2,0,1,data38,lya,100
781.2004667289008,518.7922918701555,44,1,1,0,data38,lya,100
791.2267012312047,531.3612054413899,45,1,1,0,data38,lya,100
801.2734731891728,554.3261144126872,46,1,1,0,data38,lya,100
811.3010251318881,567.156406417637,47,1,1,0,data38,lya,100
871.3300885621311,579.2650218478162,49,1,1,0,data38,lya,100
891.3612071937551,593.586434936225,50,2,1,0,data38,lya,100
901.3854118342482,604.618909847862,51,1,1,0,data38,lya,100
971.389506621267,604.618909847862,53,2,0,1,data38,lya,100
981.419560958979,619.0415427982433,54,1,1,0,data38,lya,100
1002.1838010599009,999.9035589686629,55,2,1,0,data38,lya,100
1022.2119610012958,1013.306783579589,56,2,1,0,data38,lya,100
1032.2403013800872,1027.2837010522012,57,1,1,0,data38,lya,100
1042.2765331257197,1043.6390097959124,58,1,1,0,data38,lya,100
1062.3325992185462,1069.8630428259653,59,2,1,0,data38,lya,100
1072.3589278342238,1080.925033274171,60,1,1,0,data38,lya,100
1082.4114210256007,1105.5431553348974,61,1,1,0,data38,lya,100
1152.4488942487021,1121.6880074960495,63,2,1,0,data38,lya,100
1162.4797802418839,1134.9910760301586,64,1,1,0,data38,lya,100
1213.213955427554,1499.249195086966,65,5,1,0,data38,lya,100
1223.256539905079,1517.744656996266,66,1,1,0,data38,lya,100
1283.2871366041118,1530.3384163271485,68,1,1,0,data38,lya,100
1293.298633580147,1535.3384163271485,69,1,1,0,data38,lya,100
1303.3325519978907,1548.2381790040108,70,1,1,0,data38,lya,100
1313.368317257386,1563.934199558795,71,1,1,0,data38,lya,100
1383.416859336739,1582.7138759677532,73,2,1,0,data38,lya,100
1393.4690595655134,1607.3815891149031,74,1,1,0,data38,lya,100
1463.5185762905373,1625.2204309536912,76,2,1,0,data38,lya,100
1473.5559645518172,1640.961339610587,77,1,1,0,data38,lya,100
1483.6072390280276,1661.823518522548,78,1,1,0,data38,lya,100
1494.3659947330223,2040.1402815394647,79,1,1,0,data38,lya,100
1504.4060399554648,2058.885809924286,80,1,1,0,data38,lya,100
1524.459001032665,2082.930594069387,81,2,1,0,data38,lya,100
1534.493307862237,2099.065515575484,82,1,1,0,data38,lya,100
1554.5213793024457,2112.7107042646453,83,2,1,0,data38,lya,100
1624.5290000149207,2112.7107042646453,85,2,0,1,data38,lya,100
1644.5377095626811,2112.7107042646453,86,2,0,1,data38,lya,100
1664.5410812752375,2112.7107042646453,87,2,0,1,data38,lya,100
1674.565713770758,2124.365830128062,88,1,1,0,data38,lya,100
1694.5735216775918,2124.365830128062,89,2,0,1,data38,lya,100
1714.5778693280636,2124.365830128062,90,2,0,1,data38,lya,100
1724.5995313451645,2133.0289186205005,91,1,1,0,data38,lya,100
1744.6063792806142,2133.0289186205005,92,2,0,1,data38,lya,100
1764.610163641179,2133.0289186205005,93,2,0,1,data38,lya,100
1774.6547910136053,2154.179975388722,94,1,1,0,data38,lya,100
1784.677477013803,2162.7238535777346,95,1,1,0,data38,lya,100
1804.683288459518,2162.7238535777346,96,2,0,1,data38,lya,100
1824.7059859204355,2172.817851901547,97,2,1,0,data38,lya,100
1834.7278149103427,2181.626697645805,98,1,1,0,data38,lya,100
1844.7516428333583,2192.5034410075496,99,1,1,0,data38,lya,100
10.034997805930239,16.68199381893126,0,1,1,0,data39,baseline,100
20.06928725163498,31.935142873507093,1,1,1,0,data39,baseline,100
40.10253991405394,45.84785798898697,2,2,1,0,data39,baseline,100
50.132077746257345,58.471571246984595,3,1,1,0,data39,baseline,100
100.16428571833104,70.42470436756253,4,5,1,0,data39,baseline,100
120.19095206571916,81.35709888276241,5,2,1,0,data39,baseline,100
130.20285880117342,86.35709888276241,6,1,1,0,data39,baseline,100
140.2320032874676,100.01700712354805,7,1,1,0,data39,baseline,100
210.27403741728844,120.49865607125349,8,7,1,0,data39,baseline,100
340.3059226756578,133.8216009508993,9,13,1,0,data39,baseline,100
350.34405276123175,151.9971637054092,10,1,1,0,data39,baseline,100
370.37190807574353,161.5961593552068,11,2,1,0,data39,baseline,100
600.4026882864994,172.84235013986842,13,3,1,0,data39,baseline,100
660.4254486295096,182.71485079126762,14,6,1,0,data39,baseline,100
700.4464466255941,191.79965273459237,15,4,1,0,data39,baseline,100
730.484431834247,209.04852292703603,16,3,1,0,data39,baseline,100
750.5343254205482,232.94314464646584,17,2,1,0,data39,baseline,100
780.5615422198983,244.60842777168327,18,3,1,0,data39,baseline,100
800.5810057469316,251.14933649043175,19,2,1,0,data39,baseline,100
830.6232209310604,269.43332314625167,20,3,1,0,data39,baseline,100
850.6472754657808,277.2538190493815,21,2,1,0,data39,baseline,100
880.6714007977218,286.3374909421094,22,3,1,0,data39,baseline,100
920.7115149367571,303.81246921306786,23,4,1,0,data39,baseline,100
930.7441870417239,317.98592114030004,24,1,1,0,data39,baseline,100
990.7692241087217,329.55004526363746,25,6,1,0,data39,baseline,100
1041.2843870403583,586.1864372528203,26,5,1,0,data39,baseline,100
1251.3383108731243,610.6341755334532,28,1,1,0,data39,baseline,100
1291.362615167441,622.2551518623462,29,4,1,0,data39,baseline,100
1321.385521614233,632.6880891757341,30,3,1,0,data39,baseline,100
1351.4146605983583,645.4129233057963,31,3,1,0,data39,baseline,100
1361.44999124082,658.3491152398458,32,1,1,0,data39,baseline,100
1442.2613697458762,1059.3208359657037,33,8,1,0,data39,baseline,100
1452.273079818103,1064.3631470330467,34,1,1,0,data39,baseline,100
1472.3143088940171,1081.4932763672168,35,2,1,0,data39,baseline,100
1492.3415534237681,1093.786849159017,36,2,1,0,data39,baseline,100
1532.3832929700086,1112.670964181145,37,4,1,0,data39,baseline,100
1562.4166657340625,1127.43274562536,38,3,1,0,data39,baseline,100
1572.4551693333235,1145.0262179139488,39,1,1,0,data39,baseline,100
1662.4838182080607,1158.0692088535397,40,9,1,0,data39,baseline,100
1672.523332990355,1175.2593218406482,41,1,1,0,data39,baseline,100
1773.2607603672716,1542.6260936189447,42,10,1,0,data39,baseline,100
1983.2970436146275,1557.090121243139,44,1,1,0,data39,baseline,100
2003.3236542342001,1569.6590348143734,45,2,1,0,data39,baseline,100
2013.3732452301024,1592.6239437856707,46,1,1,0,data39,baseline,100
2033.4058084345727,1605.4542357906205,47,2,1,0,data39,baseline,100
2083.428842385588,1616.7907747841014,48,5,1,0,data39,baseline,100
2103.456804587738,1628.8993902142806,49,2,1,0,data39,baseline,100
2133.4879604833136,1643.2208033026895,50,3,1,0,data39,baseline,100
2143.517030155502,1654.2532782143264,51,1,1,0,data39,baseline,100
2184.222549054099,2005.205703581656,52,4,1,0,data39,baseline,100
2274.258768600193,2020.9917128571415,53,9,1,0,data39,baseline,100
2304.2899570463533,2035.4143458075227,54,3,1,0,data39,baseline,100
2355.0561203742645,2416.2763619779425,55,5,1,0,data39,baseline,100
2375.0902821822438,2429.6795865888685,56,2,1,0,data39,baseline,100
2415.1207732660755,2443.6565040614805,57,4,1,0,data39,baseline,100
2465.1572486974405,2460.0118128051918,58,5,1,0,data39,baseline,100
2475.211089791363,2486.2358458352446,59,1,1,0,data39,baseline,100
2495.2350996626838,2497.29783628345,60,2,1,0,data39,baseline,100
10.034997805930239,16.68199381893126,0,1,1,0,data39,lya,100
20.06928725163498,31.935142873507093,1,1,1,0,data39,lya,100
40.10253991405394,45.84785798898697,2,2,1,0,data39,lya,100
50.132077746257345,58.471571246984595,3,1,1,0,data39,lya,100
70.16428571833103,70.42470436756253,4,2,1,0,data39,lya,100
80.19095206571915,81.35709888276241,5,1,1,0,data39,lya,100
110.2028588011734,86.35709888276241,6,3,1,0,data39,lya,100
130.23200328746756,100.01700712354805,7,2,1,0,data39,lya,100
150.2740374172884,120.49865607125349,8,2,1,0,data39,lya,100
210.31740687147243,138.67421882576338,10,1,1,0,data39,lya,100
220.34526218598418,148.27321447556096,11,1,1,0,data39,lya,100
280.37604239674,159.51940526022258,13,1,1,0,data39,lya,100
310.3988027397502,169.3919059116218,14,3,1,0,data39,lya,100
320.4198007358347,178.47670785494654,15,1,1,0,data39,lya,100
330.45778594448757,195.7255780473902,16,1,1,0,data39,lya,100
340.5076795307888,219.62019976682,17,1,1,0,data39,lya,100
350.53489633013885,231.28548289203744,18,1,1,0,data39,lya,100
360.5543598571722,237.82639161078592,19,1,1,0,data39,lya,100
370.5965750413009,256.11037826660584,20,1,1,0,data39,lya,100
380.62062957602143,263.93087416973566,21,1,1,0,data39,lya,100
390.6447549079625,273.0145460624636,22,1,1,0,data39,lya,100
400.68486904699785,290.4895243334221,23,1,1,0,data39,lya,100
420.71754115196467,304.66297626065426,24,2,1,0,data39,lya,100
440.74257821896254,316.2271003839917,25,2,1,0,data39,lya,100
510.74714973417576,316.2271003839917,27,2,0,1,data39,lya,100
520.7983921993869,340.6748386646246,28,1,1,0,data39,lya,100
530.8226964937035,352.2958149935176,29,1,1,0,data39,lya,100
540.8456029404957,362.7287523069055,30,1,1,0,data39,lya,100
550.8747419246209,375.45358643696767,31,1,1,0,data39,lya,100
560.9100725670827,388.38977837101714,32,1,1,0,data39,lya,100
620.9312177029143,393.4320894383601,34,1,1,0,data39,lya,100
640.9724467788283,410.5622187725301,35,2,1,0,data39,lya,100
650.9996913085791,422.8557915643303,36,1,1,0,data39,lya,100
661.0414308548195,441.7399065864583,37,1,1,0,data39,lya,100
671.0748036188735,456.50168803067305,38,1,1,0,data39,lya,100
681.1133072181345,474.09516031926194,39,1,1,0,data39,lya,100
691.1419560928719,487.13815125885276,40,1,1,0,data39,lya,100
701.181470875166,504.3282642459611,41,1,1,0,data39,lya,100
771.1871726886646,504.3282642459611,43,2,0,1,data39,lya,100
781.2204479558822,518.7922918701555,44,1,1,0,data39,lya,100
791.2470585754548,531.3612054413899,45,1,1,0,data39,lya,100
801.2966495713571,554.3261144126872,46,1,1,0,data39,lya,100
811.3292127758273,567.156406417637,47,1,1,0,data39,lya,100
871.3575358510058,579.2650218478162,49,1,1,0,data39,lya,100
891.3886917465812,593.586434936225,50,2,1,0,data39,lya,100
901.4177614187696,604.618909847862,51,1,1,0,data39,lya,100
971.426022994175,604.618909847862,53,2,0,1,data39,lya,100
981.4572114403355,619.0415427982433,54,1,1,0,data39,lya,100
1002.2233747682468,999.9035589686629,55,2,1,0,data39,lya,100
1022.2575365762261,1013.306783579589,56,2,1,0,data39,lya,100
1032.2880276600579,1027.2837010522012,57,1,1,0,data39,lya,100
1042.324503091423,1043.6390097959124,58,1,1,0,data39,lya,100
1062.3783441853452,1069.8630428259653,59,2,1,0,data39,lya,100
1072.402354056666,1080.925033274171,60,1,1,0,data39,lya,100
1082.4531058568998,1105.5431553348974,61,1,1,0,data39,lya,100
1152.4925593966132,1121.6880074960495,63,2,1,0,data39,lya,100
1162.5234976796626,1134.9910760301586,64,1,1,0,data39,lya,100
1213.2569270480842,1499.249195086966,65,5,1,0,data39,lya,100
1223.3002686626514,1517.744656996266,66,1,1,0,data39,lya,100
1283.332178101923,1530.3384163271485,68,1,1,0,data39,lya,100
1293.3545763204409,1535.3384163271485,69,1,1,0,data39,lya,100
1303.3824139370518,1548.2381790040108,70,1,1,0,data39,lya,100
1313.4199235753467,1563.934199558795,71,1,1,0,data39,lya,100
1383.4611542344453,1582.7138759677532,73,2,1,0,data39,lya,100
1393.5106762027253,1607.3815891149031,74,1,1,0,data39,lya,100
1463.555015910268,1625.2204309536912,76,2,1,0,data39,lya,100
1473.5896188477705,1640.961339610587,77,1,1,0,data39,lya,100
1483.6357776879888,1661.823518522548,78,1,1,0,data39,lya,100
1494.394395027699,2040.1402815394647,79,1,1,0,data39,lya,100
1504.434389830567,2058.885809924286,80,1,1,0,data39,lya,100
1524.4846245868587,2082.930594069387,81,2,1,0,data39,lya,100
1534.5188896381508,2099.065515575484,82,1,1,0,data39,lya,100
1554.54935510647,2112.7107042646453,83,2,1,0,data39,lya,100
1624.557004131958,2112.7107042646453,85,2,0,1,data39,lya,100
1644.565389949688,2112.7107042646453,86,2,0,1,data39,lya,100
1664.5659133534639,2112.7107042646453,87,2,0,1,data39,lya,100
1674.591217725105,2124.365830128062,88,1,1,0,data39,lya,100
1694.5965871155868,2124.365830128062,89,2,0,1,data39,lya,100
1714.6034584727854,2124.365830128062,90,2,0,1,data39,lya,100
1724.6236929381969,2133.0289186205005,91,1,1,0,data39,lya,100
1744.624459153343,2133.0289186205005,92,2,0,1,data39,lya,100
1764.624827681093,2133.0289186205005,93,2,0,1,data39,lya,100
1774.6685072854007,2154.179975388722,94,1,1,0,data39,lya,100
1784.6901841357655,2162.7238535777346,95,1,1,0,data39,lya,100
1804.6945671127316,2162.7238535777346,96,2,0,1,data39,lya,100
1824.7193540165288,2172.817851901547,97,2,1,0,data39,lya,100
1834.7400834271893,2181.626697645805,98,1,1,0,data39,lya,100
1844.7657013894495,2192.5034410075496,99,1,1,0,data39,lya,100
10.037062161419609,16.68199381893126,0,1,1,0,data40,baseline,100
20.069993198257986,31.935142873507093,1,1,1,0,data40,baseline,100
40.09913034340653,45.84785798898697,2,2,1,0,data40,baseline,100
50.12961705494722,58.471571246984595,3,1,1,0,data40,baseline,100
100.15643001693483,70.42470436756253,4,5,1,0,data40,baseline,100
120.18287728797966,81.35709888276241,5,2,1,0,data40,baseline,100
130.19782566696676,86.35709888276241,6,1,1,0,data40,baseline,100
140.22956171557001,100.01700712354805,7,1,1,0,data40,baseline,100
210.27537564746342,120.49865607125349,8,7,1,0,data40,baseline,100
340.3049690557358,133.8216009508993,9,13,1,0,data40,baseline,100
350.34285080417766,151.9971637054092,10,1,1,0,data40,baseline,100
370.37235669008106,161.5961593552068,11,2,1,0,data40,baseline,100
600.4033107265411,172.84235013986842,13,3,1,0,data40,baseline,100
660.4267479046138,182.71485079126762,14,6,1,0,data40,baseline,100
700.4474179347086,191.79965273459237,15,4,1,0,data40,baseline,100
730.4855514362052,209.04852292703603,16,3,1,0,data40,baseline,100
750.5350676422956,232.94314464646584,17,2,1,0,data40,baseline,100
780.559164983743,244.60842777168327,18,3,1,0,data40,baseline,100
800.5762803467425,251.14933649043175,19,2,1,0,data40,baseline,100
830.6170636549471,269.43332314625167,20,3,1,0,data40,baseline,100
850.6406684168694,277.2538190493815,21,2,1,0,data40,baseline,100
880.6613728314421,286.3374909421094,22,3,1,0,data40,baseline,100
920.6998260523164,303.81246921306786,23,4,1,0,data40,baseline,100
930.7311103436513,317.98592114030004,24,1,1,0,data40,baseline,100
990.7554482342965,329.55004526363746,25,6,1,0,data40,baseline,100
1041.2731116615835,586.1864372528203,26,5,1,0,data40,baseline,100
1251.3270522269863,610.6341755334532,28,1,1,0,data40,baseline,100
1291.3554357168584,622.2551518623462,29,4,1,0,data40,baseline,100
1321.3887650031313,632.6880891757341,30,3,1,0,data40,baseline,100
1351.4193592734123,645.4129233057963,31,3,1,0,data40,baseline,100
1361.446960141649,658.3491152398458,32,1,1,0,data40,baseline,100
1442.251854911488,1059.3208359657037,33,8,1,0,data40,baseline,100
1452.2642233509641,1064.3631470330467,34,1,1,0,data40,baseline,100
1472.3036050966884,1081.4932763672168,35,2,1,0,data40,baseline,100
1492.3312974770672,1093.786849159017,36,2,1,0,data40,baseline,100
1532.373072056485,1112.670964181145,37,4,1,0,data40,baseline,100
1562.406896988407,1127.43274562536,38,3,1,0,data40,baseline,100
1572.4463547445243,1145.0262179139488,39,1,1,0,data40,baseline,100
1662.4741494612701,1158.0692088535397,40,9,1,0,data40,baseline,100
1672.5129642022757,1175.2593218406482,41,1,1,0,data40,baseline,100
1773.2487497598734,1542.6260936189447,42,10,1,0,data40,baseline,100
1983.2825250143026,1557.090121243139,44,1,1,0,data40,baseline,100
2003.3135090246658,1569.6590348143734,45,2,1,0,data40,baseline,100
2013.367036746778,1592.6239437856707,46,1,1,0,data40,baseline,100
2033.4008743450331,1605.4542357906205,47,2,1,0,data40,baseline,100
2083.4258545679313,1616.7907747841014,48,5,1,0,data40,baseline,100
2103.4539855130433,1628.8993902142806,49,2,1,0,data40,baseline,100
2133.487890190933,1643.2208033026895,50,3,1,0,data40,baseline,100
2143.5121261359454,1654.2532782143264,51,1,1,0,data40,baseline,100
2184.220141747251,2005.205703581656,52,4,1,0,data40,baseline,100
2274.25402803209,2020.9917128571415,53,9,1,0,data40,baseline,100
2304.2858572683363,2035.4143458075227,54,3,1,0,data40,baseline,100
2355.054253460939,2416.2763619779425,55,5,1,0,data40,baseline,100
2375.0887255435628,2429.6795865888685,56,2,1,0,data40,baseline,100
2415.119626831989,2443.6565040614805,57,4,1,0,data40,baseline,100
2465.155893310869,2460.0118128051918,58,5,1,0,data40,baseline,100
2475.2116691016668,2486.2358458352446,59,1,1,0,data40,baseline,100
2495.240024467357,2497.29783628345,60,2,1,0,data40,baseline,100
10.037062161419609,16.68199381893126,0,1,1,0,data40,lya,100
20.069993198257986,31.935142873507093,1,1,1,0,data40,lya,100
40.09913034340653,45.84785798898697,2,2,1,0,data40,lya,100
50.12961705494722,58.471571246984595,3,1,1,0,data40,lya,100
70.15643001693483,70.42470436756253,4,2,1,0,data40,lya,100
80.18287728797966,81.35709888276241,5,1,1,0,data40,lya,100
110.19782566696678,86.35709888276241,6,3,1,0,data40,lya,100
